datetime,close,high,low,open,volume,sma_50,sma_200,returns,volatility,high_volatility
2026-07-03 04:18:00+00:00,61305.19921875,61305.2109375,61277.6484375,61291.19140625,151068672,61342.52140625,,0.0002977795474019551,0.0005330935598630753,0
2026-07-03 04:20:00+00:00,61308.87890625,61323.5703125,61304.87890625,61308.1484375,0,61342.698984375,,6.002243768699067e-05,0.0004060185520360767,0
2026-07-03 04:22:00+00:00,61329.78125,61330.859375,61305.828125,61308.87890625,0,61344.381796875,,0.00034093501826970574,0.0004010233140799702,0
2026-07-03 04:24:00+00:00,61337.51171875,61356.69921875,61318.3203125,61330.6484375,168718336,61345.7828125,,0.0001260475513271686,0.00040254068471596167,0
2026-07-03 04:26:00+00:00,61332.91015625,61337.51171875,61325.109375,61337.5,0,61347.5971875,,-7.502036471740414e-05,0.00040232722393924026,0
2026-07-03 04:28:00+00:00,61360.19140625,61360.19140625,61332.91015625,61332.91015625,1622016,61348.718203125,,0.00044480605812613483,0.0004122056114515525,0
2026-07-03 04:30:00+00:00,61363.3984375,61369.78125,61339.75,61359.51171875,0,61349.48515625,,5.2265665678286055e-05,0.0004124561194437364,0
2026-07-03 04:32:00+00:00,61345.44140625,61400.109375,61345.44140625,61366.19140625,0,61349.485,,-0.00029263423648695497,0.00041481286898721137,0
2026-07-03 04:34:00+00:00,61337.25,61341.609375,61328.48828125,61341.609375,48955392,61349.553203125,,-0.00013352917612496906,0.0004150357645949959,0
2026-07-03 04:36:00+00:00,61424.390625,61424.390625,61337.26171875,61337.26171875,0,61351.215,,0.0014206803369893883,0.0004935997197635005,0
2026-07-03 04:38:00+00:00,61426.7890625,61434.390625,61416.6484375,61424.37890625,0,61352.69,,3.904698891754599e-05,0.0004848337323855581,0
2026-07-03 04:40:00+00:00,61437.5390625,61445.98046875,61422.55078125,61429.1015625,51445760,61355.30859375,,0.00017500507781820218,0.00044764241213249013,0
2026-07-03 04:42:00+00:00,61420.640625,61438.91015625,61420.640625,61438.91015625,0,61356.340390625,,-0.0002750506898202554,0.0004407614521855469,0
2026-07-03 04:44:00+00:00,61394.0,61431.3984375,61393.2890625,61416.62890625,24485888,61357.260625,,-0.00043374059158141076,0.0004469888872985976,0
2026-07-03 04:46:00+00:00,61352.55078125,61379.33984375,61345.76953125,61379.33984375,33394688,61357.628203125,,-0.0006751346833566707,0.0004660450254283356,0
2026-07-03 04:48:00+00:00,61337.96875,61356.37890625,61329.8984375,61350.26171875,0,61358.305390625,,-0.0002376760389636301,0.00046703897286714125,0
2026-07-03 04:50:00+00:00,61311.55078125,61325.1015625,61294.3984375,61325.1015625,148029440,61359.22421875,,-0.0004306952005156406,0.0004685032714714713,0
2026-07-03 04:52:00+00:00,61337.48046875,61359.0,61311.5703125,61311.578125,1077248,61360.421015625,,0.00042291684306783317,0.0004690323498377159,0
2026-07-03 04:54:00+00:00,61317.640625,61338.6484375,61317.640625,61338.6484375,94392320,61361.373828125,,-0.00032345384255072496,0.00047166639472209695,0
2026-07-03 04:56:00+00:00,61368.0,61368.0,61324.87890625,61324.87890625,0,61362.120625,,0.0008212869002572898,0.0004782875768308314,0
2026-07-03 04:58:00+00:00,61366.03125,61430.0,61366.03125,61370.0,0,61362.46484375,,-3.208105201413236e-05,0.0004754062231403852,0
2026-07-03 05:00:00+00:00,61390.078125,61398.828125,61355.05078125,61355.609375,141574144,61361.06796875,,0.0003918597065863949,0.00047599135433897086,0
2026-07-03 05:02:00+00:00,61441.87890625,61444.0,61389.51171875,61405.98828125,0,61360.139921875,,0.0008437972850356967,0.0004997663243665559,0
2026-07-03 05:04:00+00:00,61459.37890625,61463.16015625,61430.19140625,61437.94921875,62025728,61359.76828125,,0.00028482201897994663,0.0004947552578603103,0
2026-07-03 05:06:00+00:00,61450.53125,61477.53125,61440.37109375,61459.37890625,0,61359.398671875,,-0.0001439594152666812,0.0004623273653601969,0
2026-07-03 05:08:00+00:00,61465.6796875,61465.80859375,61453.171875,61457.0,0,61359.600703125,,0.0002465143456347185,0.000461000415297304,0
2026-07-03 05:10:00+00:00,61455.98828125,61474.26953125,61443.76171875,61470.859375,5156864,61359.5875,,-0.00015767183083748026,0.0004479029489539499,0
2026-07-03 05:12:00+00:00,61453.53125,61460.58984375,61450.8515625,61455.98828125,650326016,61359.580546875,,-3.9980339080258886e-05,0.00044828565173913573,0
2026-07-03 05:14:00+00:00,61460.6796875,61460.69140625,61441.41015625,61453.53125,0,61359.78390625,,0.00011632264826122451,0.00043043106297456935,0
2026-07-03 05:16:00+00:00,61484.87109375,61484.87109375,61436.96875,61472.9296875,0,61360.772734375,,0.0003936078542086108,0.00043076146284512246,0
2026-07-03 05:18:00+00:00,61561.98828125,61561.98828125,61485.16015625,61494.12109375,0,61363.91453125,,0.0012542465508695866,0.0004781177732237994,0
2026-07-03 05:20:00+00:00,61525.12109375,61561.98828125,61511.55078125,61561.98828125,0,61367.524765625,,-0.0005988628458777345,0.0004966657839048016,0
2026-07-03 05:22:00+00:00,61528.5,61534.12890625,61504.78125,61504.78125,0,61371.791953125,,5.4919132054243036e-05,0.0004949709209695264,0
2026-07-03 05:24:00+00:00,61525.94140625,61558.6484375,61523.5703125,61525.4296875,0,61376.283203125,,-4.158387982799994e-05,0.0004957052821992383,0
2026-07-03 05:26:00+00:00,61574.421875,61598.94140625,61524.390625,61524.390625,0,61381.626640625,,0.000787967930955924,0.0005098933193268075,0
2026-07-03 05:28:00+00:00,61552.5390625,61586.12109375,61552.5390625,61572.87890625,70950912,61386.27203125,,-0.0003553880301860879,0.000513833265028817,0
2026-07-03 05:30:00+00:00,61579.21875,61583.7109375,61542.1015625,61542.1015625,0,61391.920625,,0.00043344576692305736,0.0005171999470258209,0
2026-07-03 05:32:00+00:00,61630.7890625,61635.5390625,61586.12890625,61586.8984375,4505600,61399.044609375,,0.0008374629225058605,0.0005273779388006902,0
2026-07-03 05:34:00+00:00,61660.01171875,61706.140625,61623.4296875,61630.7890625,339484672,61406.450234375,,0.0004741567760939702,0.0005275904400473492,0
2026-07-03 05:36:00+00:00,61683.12109375,61684.421875,61616.6484375,61660.55859375,0,61413.461875,,0.00037478706792026806,0.0004743098312236525,0
2026-07-03 05:38:00+00:00,61632.859375,61677.6484375,61626.8203125,61675.23828125,0,61419.10046875,,-0.0008148374767484867,0.0005052051775964394,0
2026-07-03 05:40:00+00:00,61587.9609375,61639.05859375,61587.9609375,61634.8984375,0,61423.386875,,-0.0007284821433777289,0.0005277324745274098,0
2026-07-03 05:42:00+00:00,61607.921875,61607.9296875,61571.640625,61587.98046875,60411904,61428.076484375,,0.0003241045359538841,0.0005250985896207974,0
2026-07-03 05:44:00+00:00,61596.921875,61622.05078125,61596.921875,61604.03125,6201344,61433.035703125,,-0.0001785484669052373,0.0005181478543096489,0
2026-07-03 05:46:00+00:00,61595.30078125,61595.30078125,61567.1015625,61582.73828125,63004672,61439.06734375,,-2.6317772068074063e-05,0.0004973649747904638,0
2026-07-03 05:48:00+00:00,61647.0390625,61647.0390625,61592.578125,61595.30078125,0,61446.319921875,,0.000839971241211046,0.0005085531755196922,0
2026-07-03 05:50:00+00:00,61634.03125,61653.921875,61620.03125,61653.921875,0,61452.43078125,,-0.00021100465971790605,0.0005011677775542137,0
2026-07-03 05:52:00+00:00,61645.12109375,61646.01171875,61633.578125,61635.26171875,0,61458.63421875,,0.0001799305274226004,0.0004989816821700278,0
2026-07-03 05:54:00+00:00,61659.23828125,61662.23828125,61636.0703125,61646.01171875,0,61465.85515625,,0.0002290073772186485,0.0004903810746177591,0
2026-07-03 05:56:00+00:00,61626.37109375,61664.55859375,61626.37109375,61659.23046875,0,61472.64359375,,-0.0005330456297575337,0.0004921514831351391,0
2026-07-03 05:58:00+00:00,61623.2890625,61630.01171875,61621.71875,61626.3515625,30162944,61479.005390625,,-5.001156477824065e-05,0.0004923787211428377,0
2026-07-03 06:00:00+00:00,61628.96875,61628.96875,61613.25,61623.30078125,105201664,61485.4071875,,9.216787332211318e-05,0.000490118668309245,0
2026-07-03 06:02:00+00:00,61691.98046875,61696.01953125,61630.01171875,61630.01171875,0,61492.651171875,,0.001022436688915107,0.0005000791083202184,0
2026-07-03 06:04:00+00:00,61744.01171875,61770.0,61691.96875,61691.98046875,50577408,61500.781171875,,0.0008434037877314005,0.0005159751644443507,0
2026-07-03 06:06:00+00:00,61711.55859375,61756.921875,61711.55859375,61745.5,4218880,61508.354140625,,-0.0005256076516023667,0.0005281403089014609,0
2026-07-03 06:08:00+00:00,61737.33984375,61748.62109375,61700.94140625,61709.41015625,12566528,61515.897109375,,0.00041777019714772656,0.0005302365949042006,0
2026-07-03 06:10:00+00:00,61730.921875,61738.66015625,61727.9609375,61732.05859375,52551680,61523.247578125,,-0.00010395602995272313,0.0005292615785906627,0
2026-07-03 06:12:00+00:00,61659.78125,61738.30078125,61657.3203125,61735.8984375,0,61529.534375,,-0.0011524309509592934,0.0005795370306866373,0
2026-07-03 06:14:00+00:00,61657.75,61667.41015625,61646.28125,61664.0390625,0,61535.944375,,-3.294286743837915e-05,0.0005801377819767977,0
